"","MS_QC_POOL_1_POS.mzML","MS_A_POS.mzML","MS_B_POS.mzML","MS_QC_POOL_2_POS.mzML","MS_C_POS.mzML","MS_D_POS.mzML","MS_QC_POOL_3_POS.mzML","MS_E_POS.mzML","MS_F_POS.mzML","MS_QC_POOL_4_POS.mzML"
"FT8827",287.810611888111,298.403254092252,260.228958041958,279.740097902098,539.324559440558,426.964951048951,177.319458041958,212.651003496505,367.680377622378,236.561108391608
"FT8828",515.776691810831,746.112010489509,618.512433566432,623.300307692307,852.480747469653,751.254632861151,527.405926573427,693.636815918329,463.913916083914,535.144111888111
"FT8829",NA,2274.80991608392,1700.80481118881,14.5045857835022,877.794482517483,1935.28024825175,5.73227177495537,1588.94272027972,1514.63051748252,43.6683944068242
"FT8830",112.165068436072,243.46717132867,234.305695804195,108.982431180574,423.231944055945,293.669286713286,121.481802542234,227.596038461538,315.03945104895,95.7593434045268
"FT8831",938.732244755244,524.82483784921,627.890800699301,848.497206293706,22.8686338524811,245.675758741259,872.735412587412,32.5345088177333,NA,801.841447552447
"FT8832",1260.27031468532,1868.30529020979,1636.31288811189,1424.47287062938,2505.84532867133,2211.52666783216,1335.42634615385,1358.53391958042,1932.2288076923,1420.41598951049
"FT8833",3561.65305860286,931.496779720282,4537.1006013986,4578.57242307692,5768.99057356861,5529.58538146519,4507.43392657341,4947.46278192561,5736.07838811189,3618.02484965034
"FT8834",1143.60213986014,1140.66971328671,903.690351549963,1231.4994965035,1041.56267753246,1187.91468881119,1525.12130769232,932.23542035205,530.975149129781,1283.77265034965
"FT8835",NA,1279.18540909091,1047.00277972028,NA,473.08417132867,1233.71263636364,43.5920011674736,189.321199747549,740.348286713287,17.952496088145
"FT8836",527.202692307692,548.128667832169,500.499427889094,430.262510462562,457.530734265736,596.484993436139,275.87782181272,355.170251748247,287.745747911751,437.339979020973
"FT8837",411.652143356643,572.64002097902,184.224165037604,501.519734265734,284.654139860142,436.513059440554,129.213097454852,282.040384615385,179.51653248006,286.403580419582
"FT8838",217.242472027973,78.6309240079998,327.110590909087,211.596461538462,415.485629370629,NA,228.661961538458,167.379839160837,35.8778328762013,197.370388111885
"FT8839",235.907832167831,328.178465034963,136.42686542045,220.216846153846,490.664097902097,398.811314685312,251.765632867134,43.5927173797558,318.781562937061,267.901132867134
"FT8840",316.370066433568,448.402751748251,377.692510489511,354.070510489512,538.204006993006,462.926157670921,274.51974125874,444.782177779904,197.473029423729,267.476129370629
"FT8841",109.38577411112,58.1747008965214,187.175282295498,239.373870629371,317.739362826115,136.130151442833,304.181538461538,215.845846153846,79.291041497321,234.534618881116
"FT8842",503.249989510489,15.5244422604256,39.0985186484176,744.814237762237,3.56143692519253,2.38487231417659,695.107038461538,NA,NA,877.752534965034
"FT8843",182.898520744066,594.220248251748,207.989729537816,410.791405594406,339.505344175184,326.078160839162,176.434657342659,294.079657342658,288.905150349651,308.015024475525
"FT8844",1041.59447202797,1468.84557692308,1310.68802097902,1165.1491993007,2130.57927272726,1831.38363986013,1051.16144055944,1256.67193006993,1567.2012062937,1217.71273426573
"FT8845",3481.3705014804,4337.17303846154,3607.26611538461,3835.28097902097,4418.21605138431,4857.13467692318,2447.10737412588,3902.3137751118,3225.83019230768,3580.76956993007
"FT8846",1353.71051923789,1144.95472086987,1504.95916783216,1589.78687678226,1303.32086013986,1342.45890209791,1070.00564685314,869.656657342653,908.816283116749,1760.99811896389
"FT8847",434.779877622375,206.898335664335,268.397999999999,405.756398601401,NA,242.547576923077,417.645440559442,221.774758741258,NA,375.504083916084
"FT8848",272.134258741255,197.372013986014,173.508083916086,276.754667832164,268.77235218976,144.0556993007,217.795269230766,146.045560660821,216.358972027973,310.596205797383
"FT8849",994.550129370629,1033.79482867133,580.658832167832,974.077122377622,573.219807692308,605.648842657343,152.486227253177,328.498762237762,553.162863057577,1249.49922377622
"FT8850",3336.46637412587,4330.27868181818,4010.89131818182,3415.14860139859,4386.81130069927,4253.6596888112,3274.77220001566,4023.67263986013,4476.40834615384,3316.69314335664
"FT8851",220.672416083916,279.204155506613,180.917732205573,295.102657342656,479.92032167832,438.475814685315,185.732828698723,214.844073846966,278.553209790211,281.603674825175
"FT8852",126.585671523026,293.702779720278,243.449286713288,191.562440559442,233.518122377622,336.912072091122,79.7895424680969,227.890679955013,51.9407648616544,124.678172968733
"FT8853",1454.86273426573,497.20694055944,555.692559440561,1227.69722727273,598.161367132868,972.347842657344,1688.02869230769,780.453398601398,1151.62875524476,1405.01733566433
"FT8854",594.39063986014,1013.27337062937,238.415905594405,766.654604895104,230.832178321679,213.067118268718,644.17393006993,79.2103453348416,179.17732446928,584.97943006993
"FT8855",722.624958041959,969.527276223772,816.292216783215,681.64707692308,1003.02581118881,1032.56371678321,636.673371481156,729.511185314683,976.531867132864,611.998856643355
"FT8856",636.278685314683,832.871580419576,525.87923076923,687.75938811189,1156.32493006993,599.233468531468,497.671615384616,521.051685314684,804.319930069927,408.626548648486
"FT8857",139.826800699302,NA,83.2321298715997,132.803349650351,NA,NA,95.1532448499815,NA,NA,157.396321678322
"FT8858",3468.25322727274,4717.8730909091,3886.22969580419,4320.02494405594,4978.21423426572,5107.26774279556,3817.22011888111,4246.61379715974,5041.14824475524,4166.58047202798
"FT8859",344.595891608391,139.994503349275,82.3853305743723,687.743454545455,112.365452304816,376.815513986015,795.791244755245,187.566033151138,503.392416083918,546.773013986014
"FT8860",275.020185314686,144.066755244753,175.247444055944,363.962328671329,272.276685314685,247.343905594405,359.521090909094,220.506993067021,239.21551048951,324.231665067004
"FT8861",441.157206293706,194.229524475524,271.533010489509,421.263335664336,27.3063249177731,261.178468531468,390.586993006995,318.502562937063,29.4973036737566,459.168639860141
"FT8862",1039.04412587413,1549.30846153847,1494.06223426574,1248.69961888112,1452.09191958041,1575.3243986014,1145.66494141961,1393.77604195804,1623.84048251749,1097.95995104894
"FT8863",592.368052447551,708.109804195808,746.305593012335,551.190513986013,637.397611888116,657.710632867136,545.151368589175,790.693153846151,621.093020979024,444.466835664336
"FT8864",238.949192307692,378.427730769228,289.477132867132,275.843527972027,268.052488204635,350.936800699299,187.884388111886,208.677692307692,111.036494399221,180.997510489508
"FT8865",87.7800305509639,NA,NA,629.186297202797,NA,1.77585189990748,316.944,5.1262924843996,3.678973185975,342.050097902098
"FT8866",117.974031761647,197.55086013986,213.641486013986,30.6140096920684,217.166055944056,81.6705051464206,123.767854177164,231.366115384616,208.312846153845,55.8900119702252
"FT8867",923.388220279727,513.517384615387,536.78071678322,902.214461538466,60.483610881649,281.443038461538,942.878520519579,806.169524475521,333.179979020982,983.691891608389
"FT8868",189.944197220045,289.213741258742,248.313251748253,312.19904895105,239.772835235705,345.702136363637,294.231188811189,223.12455944056,289.86083916084,NA
"FT8869",738.7946013986,1235.67961888112,1007.56427622378,902.870013986016,1605.55687762238,1333.25385314685,900.088468531471,882.464318181819,1322.46097552448,884.244000000005
"FT8870",3203.13590743684,4229.96647552448,3594.68900349651,3564.68414685314,4501.02147902098,4659.62621267362,3428.69213286712,3919.17357020774,4571.92324825175,3306.99545454544
"FT8871",189.969083916081,60.8543349943183,144.563574315265,210.374779720277,143.495097902098,142.706494902539,219.026381118878,90.100055973413,86.4482128032946,222.057612019381
"FT8872",250.223003496503,40.2000688327341,89.6910069519208,232.940611888113,13.0576026758267,29.1902952987749,199.20665034965,76.9153493658416,NA,252.515811188812
"FT8873",2418.8396013986,NA,NA,2515.40937062937,17.3647936937071,NA,2627.27503846154,NA,NA,2648.42408391608
"FT8874",250.288688811188,269.778367132867,292.515241258741,126.384522135396,171.827849138812,261.86979020979,244.163045454545,104.089718224689,74.1504425051545,194.15701048951
"FT8875",180.330251748252,264.989517482518,44.0427157461626,178.865339160839,96.6932626120689,119.381063378096,156.16976223776,47.1358141716182,193.14018881119,98.353338556452
"FT8876",406.048080419581,192.702418325035,646.169202797202,493.108111888112,500.801044447163,349.56001048951,380.032468531468,238.695881118881,639.137297202797,397.91870979021
"FT8877",318.913909090909,NA,NA,159.433867132867,NA,9.5136378192571,456.48237062937,NA,12.1128313531241,276.821653846154
"FT8878",746.407261206792,1503.54855944056,1023.84740559441,1084.51039510489,1069.13092657343,1134.15386013986,1262.70652447552,623.136744755244,833.104066556087,1144.65668181818
"FT8879",487.640297202797,2294.48917467777,1089.41204866099,729.978136363636,1061.06237202774,1150.29834538695,1788.73891258741,692.348771960508,834.130783830543,1908.86044405594
"FT8880",974.849412587416,1262.06658041959,1117.1939616215,557.294045454549,1541.21681118881,1221.4724055944,979.567060194829,874.975867132862,1099.1748041958,952.438038461541
"FT8881",321.30166783217,NA,230.34018881119,280.603437062937,85.7888598756109,65.1239488604435,382.281052447552,280.270755896398,NA,365.431468531468
"FT8882",261.290983968983,188.386648446909,257.803153846154,251.578320612488,319.884555944056,343.102363636363,281.307765734265,242.226304195805,269.724713286714,254.975233652673
"FT8883",1338.45112237762,1906.46293006993,1705.50944055944,1384.79341258741,2441.40705944056,2225.77875524475,1359.30816083916,1574.01524475524,2034.17989510489,1464.90640909091
"FT8884",280.342646853149,335.607734265734,231.092643356646,108.063654954388,345.283636363636,423.979195804194,87.0785539138684,195.181636363637,290.770027972028,264.435744755244
"FT8885",2470.75235982595,3190.80756293707,2802.21063986014,2618.41825174824,3229.06015384615,3339.85025388049,2418.7053041958,2789.35021770083,3509.98421328671,2426.23049999999
"FT8886",128.669801830291,251.339979020979,202.502056123681,239.097797202797,277.843353146853,141.741104895105,196.564774387656,167.720947552447,317.026919580419,132.328410368481
"FT8887",106.571848280044,591.320664335664,483.675765734266,78.0882628054955,266.975874355406,533.128027972028,183.703924917272,195.637944523623,219.55077482832,94.4864318447099
"FT8888",282.194203667955,NA,NA,502.333972027972,2.36882130297223,4.59095670180784,651.133321678321,NA,NA,496.31270979021
"FT8889",435.750199300702,639.587013986017,508.367916083919,533.553356643358,653.41995104895,525.964101398601,462.211233282092,388.114038461538,596.641825174829,259.134094405591
"FT8890",182.063758741259,27.2616703631573,26.5493343046485,175.678300699301,7.15357385999984,NA,81.4402698757291,179.788835664336,40.1642881494143,150.425548951049
"FT8891",263.229996503496,346.243552447552,268.076076923078,256.125251748251,446.317405594406,366.675912587413,268.705290209792,285.876146853146,291.516954545454,292.734734265736
"FT8892",468.207849650353,284.965332167832,294.355730769234,438.217951048954,176.654475524473,270.850793706294,410.553251492522,383.664996503495,329.592668576357,489.879451048949
"FT8893",961.457087412587,311.979230769231,459.341307692307,863.378181818181,8.0239234390051,188.081444055944,628.836447284878,103.873657903365,117.526751143602,673.430559440559
"FT8894",731.363706293707,25.1874099114482,40.7524573404707,822.901395104896,NA,54.5836013181254,848.607440559441,25.6298568731689,26.6533256431198,697.128325174826
"FT8895",397.243972027973,484.783961538462,410.61881795435,339.140433566436,506.236080867316,438.233234265736,316.676381118883,279.092674825175,257.247414402437,575.120450360884
"FT8896",1336.42203146853,1851.87160489511,1725.85888111888,1377.63176223776,2260.09152797203,1902.07697202797,1337.46194055944,1415.6872972028,1924.91985314685,1311.75784615385
"FT8897",1321.66764605778,1720.18555594406,1477.41653496503,663.615482517483,1733.07353496503,2190.46052651381,1797.5118041958,1719.32499438542,1580.44134965035,1372.22215384616
"FT8898",691.654982517485,184.405643346515,578.462926573425,575.052818181817,486.238468531468,115.86712420619,449.471431835094,323.788604895108,85.2196676676224,555.623297202795
"FT8899",530.664828671328,17.8981520372765,101.04186311611,682.848597902097,15.307430216846,157.292916083916,425.509143356643,9.53373481164278,61.7727026843793,490.10267727241
"FT8900",391.769349011384,334.186069930068,523.811118881121,361.454564365787,174.149003496504,331.773533514875,385.499224400136,264.157395104895,203.439758889644,379.187693628435
"FT8901",139.80176223776,89.1805239177725,67.3129338959911,175.678625874126,65.7629019105438,37.4088652560172,179.585601398602,110.366631178992,150.229468531467,147.316132040369
"FT8902",156.62012937063,95.1592431842734,121.844871007161,167.022472027972,25.6828570910135,28.1658028447769,155.757115384613,51.3702653351218,35.2952425158027,59.9505892735039
"FT8903",255.539611888111,192.649443944642,196.058867043764,236.744181818181,202.773493006993,387.749517482517,262.911650349652,191.095511532547,192.494351014652,233.02150283649
"FT8904",256.574643356643,30.4814506938003,32.2412605104591,367.607213286713,13.4736663039067,NA,275.975874125874,NA,7.73434043821455,245.260222989843
"FT8905",4351.34415734266,17.1980212897435,NA,5007.37005944056,NA,NA,4670.80533566433,NA,NA,4823.34061888112
"FT8906",323.223451048951,2.22904373271034,NA,345.408178321678,4.51555820622721,NA,335.012339160839,NA,NA,458.809321678321
"FT8907",543.294293706294,1.73955132848533,NA,473.03181818182,NA,NA,571.124706293706,NA,29459.7982762237,581.466241258741
"FT8908",290.625325174825,206.392688811189,162.166961538462,298.968335664335,20.0434424541874,71.0822959649604,271.470902097902,164.346000247467,70.1544457482975,334.029335664335
"FT8909",722.903307692313,772.674241258744,988.46514535971,765.448531468532,858.15294755245,801.677884615387,947.925587412584,1235.0891013986,935.687958041961,959.413038461535
"FT8910",628.291090909083,565.182764144198,574.104608391607,540.161786133537,682.581304195805,788.070618881116,536.951433566433,474.137087412587,497.124671328665,496.113052447553
"FT8911",938.563153846149,1271.15684265734,1127.26600699301,936.806884615387,1617.7545104895,1353.39908391608,895.624143356647,1027.24450699301,1370.39109440559,901.765720279723
"FT8912",1861.50295804196,2086.23745804195,1866.41797552448,1971.52098251749,2162.87108391609,2255.0320076873,1893.38374825175,1972.09731974367,1594.3750909091,1844.91351398602
